# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2021-07-01
#
# GRDC-No.:              1891500
# River:                 ZAMBEZI RIVER
# Station:               MATUNDO-CAIS (58316087)
# Country:               MZ
# Latitude (DD):       -16.15
# Longitude (DD):      33.591667
# Catchment area (km²):      940000.0
# Altitude (m ASL):        117.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1960-10 - 1990-04
# No. of years:          31
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 10804
# DATA
YYYY-MM-DD;hh:mm; Value
1961-10-18;--:--;    661.000
1961-10-19;--:--;    635.000
1961-10-20;--:--;    607.000
1961-10-21;--:--;    585.000
1961-10-22;--:--;    567.000
1961-10-23;--:--;    569.000
1961-10-24;--:--;    589.000
1961-10-25;--:--;    595.000
1961-10-26;--:--;    583.000
1961-10-27;--:--;    569.000
1961-10-28;--:--;    563.000
1961-10-29;--:--;    551.000
1961-10-30;--:--;    554.000
1961-10-31;--:--;    564.000
1961-11-01;--:--;    551.000
1961-11-02;--:--;    523.000
1961-11-03;--:--;    518.000
1961-11-04;--:--;    543.000
1961-11-05;--:--;    559.000
1961-11-06;--:--;    575.000
1961-11-07;--:--;    564.000
1961-11-08;--:--;    547.000
1961-11-09;--:--;    541.000
1961-11-10;--:--;    550.000
1961-11-11;--:--;    551.000
1961-11-12;--:--;    548.000
1961-11-13;--:--;    548.000
1961-11-14;--:--;    560.000
1961-11-15;--:--;    575.000
1961-11-16;--:--;    564.000
1961-11-17;--:--;    561.000
1961-11-18;--:--;    584.000
1961-11-19;--:--;    587.000
1961-11-20;--:--;    615.000
1961-11-21;--:--;    648.000
1961-11-22;--:--;    675.000
1961-11-23;--:--;    656.000
1961-11-24;--:--;    635.000
1961-11-25;--:--;    672.000
1961-11-26;--:--;    666.000
1961-11-27;--:--;    683.000
1961-11-28;--:--;    706.000
1961-11-29;--:--;    723.000
1961-11-30;--:--;    717.000
1961-12-01;--:--;    697.000
1961-12-02;--:--;    666.000
1961-12-03;--:--;    690.000
1961-12-04;--:--;    708.000
1961-12-05;--:--;    694.000
1961-12-06;--:--;    668.000
1961-12-07;--:--;    638.000
1961-12-08;--:--;    629.556
1961-12-09;--:--;    621.223
1961-12-10;--:--;    613.000
1961-12-11;--:--;    610.000
1961-12-12;--:--;    621.000
1961-12-13;--:--;    652.000
1961-12-14;--:--;    690.000
1961-12-15;--:--;   1126.000
1961-12-16;--:--;   1075.000
1961-12-17;--:--;   1194.000
1961-12-18;--:--;   1080.000
1961-12-19;--:--;   1088.000
1961-12-20;--:--;   1263.000
1961-12-21;--:--;   1377.000
1961-12-22;--:--;   1950.000
1961-12-23;--:--;   2246.000
1961-12-24;--:--;   2201.000
1961-12-25;--:--;   2122.000
1961-12-26;--:--;   2288.000
1961-12-27;--:--;   2248.000
1961-12-28;--:--;   2070.000
1961-12-29;--:--;   1979.000
1961-12-30;--:--;   2047.000
1961-12-31;--:--;   2053.000
1962-01-01;--:--;   1919.000
1962-01-02;--:--;   2159.000
1962-01-03;--:--;   2494.000
1962-01-04;--:--;   2307.000
1962-01-05;--:--;   2157.000
1962-01-06;--:--;   2107.000
1962-01-07;--:--;   2093.000
1962-01-08;--:--;   2247.000
1962-01-09;--:--;   2698.000
1962-01-10;--:--;   2918.000
1962-01-11;--:--;   3148.000
1962-01-12;--:--;   3126.000
1962-01-13;--:--;   3320.000
1962-01-14;--:--;   3664.000
1962-01-15;--:--;   4107.000
1962-01-16;--:--;   4498.000
1962-01-17;--:--;   4625.000
1962-01-18;--:--;   4818.000
1962-01-19;--:--;   4861.000
1962-01-20;--:--;   4986.000
1962-01-21;--:--;   5404.000
1962-01-22;--:--;   5809.000
1962-01-23;--:--;   5756.000
1962-01-24;--:--;   5567.000
1962-01-25;--:--;   5434.000
1962-01-26;--:--;   5064.000
1962-01-27;--:--;   4861.000
1962-01-28;--:--;   4737.000
1962-01-29;--:--;   4479.000
1962-01-30;--:--;   4630.000
1962-01-31;--:--;   4958.000
1962-02-01;--:--;   6060.000
1962-02-02;--:--;   7280.000
1962-02-03;--:--;   8541.000
1962-02-04;--:--;   8331.000
1962-02-05;--:--;   6817.000
1962-02-06;--:--;   6312.000
1962-02-07;--:--;   5947.000
1962-02-08;--:--;   5771.000
1962-02-09;--:--;   5681.000
1962-02-10;--:--;   5640.000
1962-02-11;--:--;   5899.000
1962-02-12;--:--;   6176.000
1962-02-13;--:--;   5820.000
1962-02-14;--:--;   5272.000
1962-02-15;--:--;   4976.000
1962-02-16;--:--;   5064.000
1962-02-17;--:--;   5231.000
1962-02-18;--:--;   5172.000
1962-02-19;--:--;   5272.000
1962-02-20;--:--;   5588.000
1962-02-21;--:--;   6467.000
1962-02-22;--:--;   6523.000
1962-02-23;--:--;   6626.000
1962-02-24;--:--;   6580.000
1962-02-25;--:--;   6489.000
1962-02-26;--:--;   6421.000
1962-02-27;--:--;   5926.000
1962-02-28;--:--;   5536.000
1962-03-01;--:--;   5292.000
1962-03-02;--:--;   5117.000
1962-03-03;--:--;   5073.000
1962-03-04;--:--;   4818.000
1962-03-05;--:--;   4579.000
1962-03-06;--:--;   4335.000
1962-03-07;--:--;   4171.000
1962-03-08;--:--;   4132.000
1962-03-09;--:--;   4093.000
1962-03-10;--:--;   4081.000
1962-03-11;--:--;   4004.000
1962-03-12;--:--;   3869.000
1962-03-13;--:--;   3697.000
1962-03-14;--:--;   3537.000
1962-03-15;--:--;   3513.000
1962-03-16;--:--;   3596.000
1962-03-17;--:--;   3895.000
1962-03-18;--:--;   3857.000
1962-03-19;--:--;   3987.000
1962-03-20;--:--;   4824.000
